challenge,prediction,d12,d13,d23,d14,d24,d34
0,[1],0.9616054507518612,0.25856285553864167,0.8968220164774602,0.9037730123092063,0.9452520453050047,0.8682247548545883
1,[1],0.861718897207714,0.7512501957557405,0.9689172073522869,0.7968500072765567,0.9328377805516828,0.6101116139856554
2,[3],0.6372456390896357,0.5725835970166192,0.2724919532564063,0.920688832304165,0.9141934563649772,0.9494346286000304
3,[0],0.8436068757772109,0.8526645894792578,0.8893328081815114,0.9827990961710024,0.6293030982902387,0.7323962832146299
4,[3],0.8196724112404068,0.8733820147671587,0.6722593482968753,0.992463739560347,0.9847026634256506,0.9590458648455081
5,[3],0.010299980292911792,0.015599963853794585,0.0009625906627103165,0.9719563383787311,0.9984137261839722,0.9981386956224645
6,[3],0.7722312621397223,0.31729098624667196,0.9206584476784349,0.8469363629606402,0.4054969926167331,0.9350452881259002
7,[3],0.08237857895933842,0.07882536096181902,0.14315065841841013,0.8986285788314026,0.9726845915410952,0.9943925971697549
8,[3],0.11142847075616813,0.34101107331828706,0.2941417759890793,0.9851416735104603,0.9542813096933046,0.9921739117811221
9,[3],0.5038743242302336,0.6589215261532811,0.8150578631200561,0.9971300506947908,0.8120496517821548,0.8810191584214346
10,[3],0.698023237045959,0.22464087077521977,0.6393998253648745,0.7972440144894475,0.8867809192741922,0.9900386516756312
11,[1],0.8359327972418705,0.3951176361881419,0.890266476910256,0.6957484212883995,0.9266333494429071,0.552106314947487
12,[3],0.19709382273929021,0.6114726508949272,0.46447712994339685,0.981369230219728,0.8729898584798448,0.9871672672146988
13,[3],0.7249671854515556,0.7152522989595511,0.5161193863933035,0.9253135449081799,0.9623825208372788,1.0
14,[1],1.0,0.36477562020721466,1.0,0.5486374327056518,1.0,0.4504239760917631
15,[3],0.7851438969745659,0.4867468498784637,0.417122207724998,0.9959247348768434,0.9913981681294255,0.9985429168760168
16,[3],0.9191499483550172,0.40476292470099806,0.968608664736718,0.9781560763033967,0.9470558443962808,0.9814813694661906
17,[3],0.9039347712876802,0.8777161197030373,0.9998793672666012,0.9888853424621631,0.9968580154826978,0.9764822182181729
18,[2],0.4564693967941019,0.9513662850784079,0.6884517614456637,0.2258269465112026,0.4216827009649544,0.9323683174924193
19,[2],0.08461082782660156,0.9919871798879343,0.9596988918047401,0.9585146462298421,0.9781286348849381,0.9738485178698593
20,[1],0.9222176772683668,0.023185947703942555,0.935294782848789,0.7828541384641285,0.6558928244207727,0.7845011422876971
21,[2],0.5117127644718182,0.8411195140878147,0.8434312964435531,0.791167730406037,0.7225677701386366,0.8788944147827269
22,[1],0.7078457102560041,0.9462729702690871,0.9570509002429178,0.9275985233990748,0.9482405427473936,0.36770293736200255
23,[3],0.6199888832454876,0.33431862938973067,0.5973994135904906,0.9941645727563967,0.9872651625490093,0.6908194823887353
24,[3],0.8954418588383175,0.7050248957813896,0.7449380406270107,0.9944202090272369,0.9774064685120161,0.9893584287450822
25,[3],0.8220549033614326,0.9129625745278978,0.10941556760587579,0.9019197702304095,0.9122557488645262,0.8811184101781476
26,[1],0.9572022571184663,0.9815110985263045,1.0,0.9875469232017421,1.0,0.40020993055987786
27,[1],0.9262788664017153,0.6504679058221121,0.8485106177903119,0.4884640050946515,0.94868328885905,0.7547280948861035
28,[3],0.8891187558975232,0.665890663152215,0.35858335844307265,0.9770096568257607,1.0,0.9987383457880944
29,[3],0.1977230516893801,0.219702773224157,0.25581529899297606,0.4963219264960792,0.43790115385262385,0.6110229269065435
30,[0],0.5309897041945215,0.4505939526227333,0.2740122192288673,0.5495994012436081,0.1448753448832163,0.09876199490988313
31,[2],0.7030773329894189,0.7450169314453139,0.7079945093598745,0.3673832232592267,0.6704318865147716,0.7575153911633394
32,[3],0.2882057977985645,0.4100242732640147,0.14493783827599993,0.37607203573385806,0.5493543838186767,0.5953919677241041
33,[2],0.29828383459864305,0.5778182704369955,0.6518653556624726,0.5803110787428125,0.5915912774681529,0.5640115082594583
34,[3],0.5055223146630079,0.5392295863018548,0.3367903281277075,0.49900268356284017,0.4150770215198192,0.6341801629317023
35,[2],0.7367368342891105,0.7387070422072256,0.9024619528336323,0.9022115204282788,0.6778936661272282,0.9999972778829184
36,[2],0.7700726672783011,0.9495218419286764,0.8274568424512091,0.711861443197292,0.9700953208333398,0.9244936235442766
37,[3],0.5812300865790778,0.7530377044924322,0.9021592704574766,0.8090822822348138,0.8656684811966598,0.9174266490686821
38,[1],0.9997339518594586,0.9709451433476594,0.9062693978081056,0.8090822822348138,0.9642088039279721,0.9706315956530568
39,[3],0.7328950444812976,0.31998841542848033,0.5475917711587512,0.6626884244231892,0.9463764069985215,0.7872220788800239
40,[3],0.8582425468643262,0.8801402661544828,0.8758997756442115,0.9901950389235108,0.9510667536232627,0.9804123656904226
41,[1],0.3561273327456128,0.24519108729511574,0.7339221255319996,0.4187613438589778,0.6754253684045293,0.6101777250573452
42,[3],0.18424996871968724,0.6493301577109372,0.5319913246518402,0.8471873291890498,0.9724367998200529,0.9852117116786201
43,[2],0.7763441958887944,0.972688034826283,0.9960650374220058,0.7891272007219339,0.7272253896252103,0.9515620343428659
44,[2],0.7351101849421526,0.6928016770242325,0.9047509743475032,0.5851333721415735,0.7229766121848518,0.9769909395254289
45,[1],0.9228614082044317,0.8853697929487976,0.8949281482147174,0.8525377751198341,0.8667221311524831,0.7242899318241252
46,[0],0.9999280837225057,0.8639101959049934,0.8725242314775912,1.0,0.9784003902392432,0.794569499739325
47,[1],0.9261800771675446,0.5782318736082266,0.9614421431637504,0.39780849645808447,0.7584575644134102,0.7452148796534348
48,[3],0.8274657904785943,0.5184610177815221,0.8619939086423843,0.934998757098034,1.0,0.7728689723101272
49,[3],0.3462435641771676,0.8916549129426702,0.9421595837536861,0.9859672141048915,0.9873873256377922,0.9984611085488444
50,[2],0.6397632828177975,0.8852530197888682,0.9466165508201084,0.7414285789152908,0.8165085866441878,0.9961966090072207
51,[2],0.29104116910207933,0.8809728776070266,0.9496102852691354,0.8365653281821879,0.9245466402752767,0.6486371120852568
52,[0],0.9841492577973452,0.9322472442580271,0.6993312845852822,0.9997164655761769,0.5597947364032111,0.9706181105014653
53,[2],0.2406867531129765,0.7411483307254394,0.6925956366327757,0.6630813097373058,0.5362357643571092,0.8105871521443454
54,[1],0.592875966741063,0.21355350523595584,0.7274983481238104,0.5131911587968301,0.8857919069658047,0.618466289710357
55,[2],0.995632879322698,0.9987272364457466,0.9481271005738628,0.5079761747925338,0.27826420687892006,0.6428260874432008
56,[2],0.05998802994097008,0.9094455000357138,0.9394191023317497,0.5585865465719582,0.5611548243552376,0.8003972994884688
57,[3],0.09142759956211366,0.41305756487485223,0.32031423464378617,0.6918282499529627,0.6139166628284882,0.30867950666697486
58,[3],0.31939115029817566,0.8680231130682086,0.8231931236542362,0.9822555951872062,0.962298143416563,0.9871705389631603
59,[0],0.8556354876308793,0.9272803985699487,0.6458707264697283,0.9231772548366377,0.7334500904670043,0.8418354208433166
60,[3],0.3689420651696945,0.8685827943278949,0.986803352053635,1.0,0.9275390304481494,1.0
61,[3],0.7159412970055634,0.4408480185967122,0.8908607974413418,0.9983033114111476,0.9991522693143169,0.988266451021426
62,[3],0.6788475631773947,0.7504540027912378,0.6005288631356557,0.8050503440469491,0.916135655550032,0.9849116942543764
63,[0],0.9813271691538025,0.9706195004398549,0.6389424606134982,1.0,0.9607649192766505,0.9264332853830498
64,[3],0.12762852303237637,0.03629590036894825,0.11771726469101462,0.9948369908192238,0.9876368980065027,0.9917183027511488
65,[0],0.6581182450049754,0.8539670782820393,0.13879533762589025,0.8608250716743083,0.49699353441003635,0.5517338033577803
66,[1],0.6064284969279856,0.05034612532942695,0.6426383445765067,0.08810868500215863,0.7270235142107575,0.14700061315822055
67,[2],0.10767245503962297,0.9452224552441214,0.8969595135194162,0.5661821020981663,0.5679368565124008,0.9346909733408644
