challenge,prediction,d12,d13,d23,d14,d24,d34
0,[3],0.8671138377793541,0.3539075236506859,0.8354211804604578,0.8743082212825778,0.7653016250221982,0.8739069529382179
1,[3],0.456340506472087,0.6409001925300644,0.5659948497417211,0.8021515809891671,0.7998943081884765,0.7678862787997834
2,[3],0.6346334545172982,0.6337457518497247,0.2936018172137498,0.8273372228201775,0.589074096704116,0.7112291339080015
3,[0],0.7026255949604499,0.5665374198723714,0.6611513165277615,0.640483743014214,0.5275650212842657,0.4842777296974732
4,[3],0.4663226591296106,0.5798328362207612,0.515703634132728,0.937634925369536,0.8836108577874324,0.9110179971525865
5,[3],0.016688259528596205,0.0241332356040056,0.002757908837425771,0.9125036533912203,0.9349693825993249,0.9342299161702308
6,[1],0.6021767077267212,0.28529109550567366,0.6414349157351178,0.5350189384817323,0.3861696443148045,0.6223930669724341
7,[3],0.1800620866868714,0.21185075588330005,0.3304675469636782,0.6398477225027677,0.7247797793020124,0.8385347168270553
8,[3],0.22410476554451186,0.40010469966947027,0.32066721266895626,0.47728538274426746,0.5463113723299582,0.7002138629450783
9,[3],0.4866562787812885,0.7377059510260167,0.8448814294703086,0.914628883503076,0.6746672874416159,0.9242313130954255
10,[3],0.31012428547168935,0.302001666312944,0.38821883844391913,0.6634613472202286,0.47774800993759603,0.6192305219715386
11,[1],0.9673235422341421,0.3066307053283127,0.930416795295541,0.41242931195373655,0.8905779731819282,0.47131855096115394
12,[3],0.303793279186381,0.49544857556242505,0.3942608736578255,0.8019937064976246,0.8235998135312492,0.9052671969018964
13,[3],0.6354121863557052,0.6903888503344895,0.1829178467132313,0.9079236987824661,0.680554554394954,0.7752619421980378
14,[1],0.9965615413970305,0.7664106581261356,0.9718075972185981,0.7289354270260298,0.994548400815821,0.7124712450402036
15,[3],0.6185457722772988,0.5314125584811096,0.3710043526028042,0.8913850795964677,0.97707940389822,0.9574184754464956
16,[3],0.6291718174374232,0.3329476512639359,0.7129208339262956,0.9562014163391294,0.8568450622629283,0.9697771878829415
17,[0],0.912626831220842,0.9684655328048061,0.8152900133572933,0.9371512395956502,0.9260699517456128,0.8900492675396167
18,[2],0.19221365731580164,0.430877395208204,0.35523752087310645,0.3343167814250262,0.44196142728007126,0.5173588283267456
19,[3],0.17917884172966214,0.6996093413402891,0.6959472836990296,0.8714726972830005,0.9360455377009684,0.9502557100493654
20,[1],0.8363896393812031,0.028306131126391687,0.8687798117059947,0.5361793710888314,0.6539597462858348,0.5600369885279809
21,[2],0.2646882743141121,0.6578529310353081,0.6241655185279287,0.5651938222334519,0.48090330696099726,0.7434558420036046
22,[1],0.6453810461807965,0.8414601729307108,0.8735176902515924,0.8666925381667939,0.9519685723176847,0.47193727353070325
23,[3],0.6353491912275673,0.24090295508838355,0.4332147914512158,0.99237566280168,1.0016624304281212,0.8179948470120805
24,[3],0.85390589221908,0.6707778685265948,0.5127708136202302,0.9736766684421624,0.9139663393213202,0.9251075909877082
25,[0],0.7333079899158916,0.7387930514650852,0.2108791642803718,0.809752176298495,0.7607534574063148,0.6266322732763043
26,[1],0.9925343131130527,0.8406128954058767,1.0018117604890684,0.9418575581092449,0.9853645229979747,0.4242487562128049
27,[1],0.9438859742352961,0.5499845415120286,0.866410812135504,0.6520899614853215,0.9818439949608067,0.7594999527626131
28,[3],0.8985341019572153,0.635663836383634,0.4115747874659994,0.9627464820368131,0.927320623206006,0.969511102063847
29,[3],0.5543538262688972,0.49113354973928347,0.45572707818964175,0.6794385909888003,0.7150385566701638,0.8021020745703777
30,[0],0.24439848611505666,0.27238298095342295,0.15490151771559113,0.1317704644697657,0.2078086336520495,0.20392914021105069
31,[2],0.4707199368934285,0.7080404816357003,0.7920934208296949,0.2729734560548406,0.41057888096646855,0.6676425767146619
32,[3],0.12771581779829655,0.1774865096616436,0.08942986716251733,0.25150141822355876,0.3386496299732178,0.30622467490982985
33,[2],0.21618009629769896,0.28675685319918287,0.39802577296674313,0.24008601335930313,0.37646127284930353,0.4021040610620521
34,[2],0.4681339246246675,0.5196353720289897,0.4227282527853985,0.43985991786007506,0.4556371405358023,0.7016706220187111
35,[3],0.4683795238309699,0.7959423186969399,0.45113606214651236,0.6291671550533345,0.9837588172616996,0.961440540437024
36,[2],0.5608170747548971,0.8180758850835784,0.7875136263923677,0.41818547568307596,0.7351148710745088,0.8143708071608198
37,[3],0.5059206023149418,0.6108725954193988,0.6277470188658405,0.7730162129934997,0.799642653889319,0.8439664269380427
38,[0],0.8577891742452678,0.8260542959135212,0.6931210531044276,0.7730162129934997,0.6004280177356549,0.7285975395260584
39,[3],0.6215769243836939,0.46023363547722507,0.4637240535982011,0.5528961334332754,0.8595490334721763,0.8247544566700921
40,[3],0.5297457374753058,0.6604019482428316,0.5459770752309328,0.8466555876107335,0.7840491502775542,0.7899386063087923
41,[3],0.36290131194585284,0.4211689313862843,0.67214471487415,0.54949056010241,0.7598529203959865,0.6132414011378328
42,[3],0.11313711342284771,0.5686568993422494,0.4768108803722697,0.9123281142151324,0.9207136383922527,0.8975526830278058
43,[2],0.678562195776664,0.9227125254979354,0.8762044211511353,0.7300442889080886,0.5047475537478128,0.8311708700266642
44,[3],0.35422022198300906,0.45355304465658663,0.5011781666895305,0.6106222663089034,0.6251088303117874,0.6314238298592683
45,[1],0.9286137336342914,0.7818136397304243,0.8027441731971237,0.8047187901135232,0.8659861145498285,0.7336388505356206
46,[0],0.988000474365722,0.8743955510934226,0.904197835935478,1.0597181761301206,0.9699746618067442,0.6963084560708408
47,[1],0.7037123608424624,0.3621131869744425,0.7541068198823924,0.6145658132200915,0.7591488419198922,0.6575009122325678
48,[3],0.7904067366085954,0.6132290490205264,0.764171609790522,0.8995858755144983,0.959700953602592,0.8384853425368197
49,[3],0.3793922518089752,0.8148809112297718,0.8707804564874337,0.9995236636709122,1.0015850975587521,0.9996072255336061
50,[2],0.41776486010360736,0.8413000146121121,0.8608389147301629,0.6123444305926238,0.7416901753275914,1.0671891647404896
51,[3],0.3574600285941183,0.7244791745235154,0.5796184692015824,0.6728521213820986,0.8092468418277454,0.6409929886967256
52,[0],0.8110457225461232,0.8476200426071858,0.600985890017243,0.8873945915558664,0.529369732127043,0.7241816175273372
53,[3],0.3939284246692206,0.7536383537238087,0.4078758406170975,0.7742275316863195,0.7222750087788543,0.5894592622211374
54,[1],0.5545887852352969,0.39555128170117904,0.729384686474498,0.21612115643817298,0.8496802238616545,0.5999767029666756
55,[1],0.9954969412711934,0.9680609071117136,0.8413681211524355,0.5157856367374348,0.7702637307369989,0.46728277248551275
56,[2],0.014835215234560217,0.7128935558178726,0.7346802294967805,0.28322065497943916,0.27368830748365003,0.4479279457754384
57,[3],0.036523029519905825,0.21112427718129767,0.17191988718474815,0.3521776426086328,0.3003932449986736,0.23250644780558205
58,[3],0.12422094033762698,0.5501424277379973,0.4936036617934837,0.8967640020120895,0.8869986414148381,0.9504025282981794
59,[0],0.7747837907033155,0.7257936327418136,0.14339234289396363,0.7292860358818359,0.41069234661005294,0.3699922583615557
60,[3],0.3902089529666234,0.6472208575021482,0.6823030989666374,0.9976829925408647,0.6880489017248361,0.8531654855667684
61,[3],0.4582875639195686,0.3669352007795662,0.8094114382769614,0.9747575264879377,0.9993581017409994,0.8287327784550855
62,[3],0.5444376080667925,0.6272511843859598,0.33677165787256713,0.9274223383935153,0.9009393780926052,0.975612629943966
63,[0],0.8594030964521946,0.8619451164310672,0.3911031523513704,0.7832556415294825,0.7493270881684616,0.7305731634036471
64,[3],0.14689897180202882,0.03862865113398983,0.13008647086804137,0.8986714534857586,0.879341385994834,0.8818768859041991
65,[3],0.3878912407823697,0.4171716187061917,0.16569869707119245,0.6652154944398836,0.45420741997643677,0.4837089279786112
66,[1],0.7994466848728823,0.072092216444816,0.782820277904219,0.11229194101825968,0.8421844949899825,0.16465067413060663
67,[2],0.039747416518366996,0.46381073414163965,0.400370461816261,0.31620606249148864,0.31250661677914715,0.5672970501346069
68,[3],0.12148067704707755,0.5384595034617213,0.3260465529987219,0.9554067619498029,0.9419629775296553,0.7392458534996839
